Subject Name,Subject Code,URL,Level,Credit Points,Offering Info
System Optimisation & Machine Learning,ELEN90088,https://handbook.unimelb.edu.au/2024/subjects/elen90088,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
AI for Robotics,ELEN90095,https://handbook.unimelb.edu.au/2024/subjects/elen90095,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Grid Integration of Renewables,ELEN90077,https://handbook.unimelb.edu.au/2024/subjects/elen90077,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Large Data Methods & Applications,ELEN90094,https://handbook.unimelb.edu.au/2024/subjects/elen90094,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
International Environmental Law,LAWS70219,https://handbook.unimelb.edu.au/2024/subjects/laws70219,Graduate coursework Level 7,12.5 credit points,"Offered August, 2024"
ANAM-MCM Ensembles 3,MUSI20229,https://handbook.unimelb.edu.au/2024/subjects/musi20229,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
ANAM-MCM Ensembles 1,MUSI10233,https://handbook.unimelb.edu.au/2024/subjects/musi10233,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Urban Environmental Policy and Planning,ABPL90341,https://handbook.unimelb.edu.au/2024/subjects/abpl90341,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Practical Music 4,MUSI20200,https://handbook.unimelb.edu.au/2024/subjects/musi20200,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Final Capstone Project,MGMT90246,https://handbook.unimelb.edu.au/2024/subjects/mgmt90246,Graduate coursework,25 credit points,Not offered in 2024
Practical Music 2,MUSI10221,https://handbook.unimelb.edu.au/2024/subjects/musi10221,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Practical Music 1,MUSI10220,https://handbook.unimelb.edu.au/2024/subjects/musi10220,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Working with Indigenous Arts & Artists,CREA20001,https://handbook.unimelb.edu.au/2024/subjects/crea20001,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Practical Music 3,MUSI20199,https://handbook.unimelb.edu.au/2024/subjects/musi20199,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Studio Studies 1,FINA10025,https://handbook.unimelb.edu.au/2024/subjects/fina10025,Undergraduate Level 1,18.75 credit points,"Offered Semester 1, 2024"
Critical and Theoretical Studies 4,FINA20032,https://handbook.unimelb.edu.au/2024/subjects/fina20032,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Applied Dramaturgy 2,DRAM90023,https://handbook.unimelb.edu.au/2024/subjects/dram90023,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Thinking through Dancing,DNCE10032,https://handbook.unimelb.edu.au/2024/subjects/dnce10032,Undergraduate Level 1,12.5 credit points,"Offered Semester 2, 2024"
Understanding Education in Context,EDUC90929,https://handbook.unimelb.edu.au/2024/subjects/educ90929,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Fundamentals of Intellectual Property,LAWS90125,https://handbook.unimelb.edu.au/2024/subjects/laws90125,Graduate coursework,12.5 credit points,"Offered February, August, 2024"
Royal Commissions and Public Inquiries,LAWS70037,https://handbook.unimelb.edu.au/2024/subjects/laws70037,Graduate coursework Level 7,12.5 credit points,"Offered November, 2024"
Industry Partner project Studio,ABPL30044,https://handbook.unimelb.edu.au/2024/subjects/abpl30044,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Constitution Making,LAWS70269,https://handbook.unimelb.edu.au/2024/subjects/laws70269,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Comparative Federal Constitutional Law,LAWS90056,https://handbook.unimelb.edu.au/2024/subjects/laws90056,Graduate coursework,12.5 credit points,Not offered in 2024
International Traditions in Journalism,JOUR90021,https://handbook.unimelb.edu.au/2024/subjects/jour90021,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Autonomous Systems Clinic,ELEN90090,https://handbook.unimelb.edu.au/2024/subjects/elen90090,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Editorial English,PUBL90002,https://handbook.unimelb.edu.au/2024/subjects/publ90002,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Consecutive Interpreting,TRAN90025,https://handbook.unimelb.edu.au/2024/subjects/tran90025,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Writing and Editing for Magazines,PUBL90013,https://handbook.unimelb.edu.au/2024/subjects/publ90013,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Publishing and Writing Summer School,PUBL90026,https://handbook.unimelb.edu.au/2024/subjects/publ90026,Graduate coursework,12.5 credit points,"Offered Summer Term, 2024"
Community Interpreting,TRAN90026,https://handbook.unimelb.edu.au/2024/subjects/tran90026,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Studio Studies 3,FINA20027,https://handbook.unimelb.edu.au/2024/subjects/fina20027,Undergraduate Level 2,25 credit points,"Offered Semester 1, 2024"
Critical and Theoretical Studies 6,FINA30018,https://handbook.unimelb.edu.au/2024/subjects/fina30018,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
International Publishing Project,PUBL90016,https://handbook.unimelb.edu.au/2024/subjects/publ90016,Graduate coursework,12.5 credit points,Not offered in 2024
Islam and Politics: Interfaith Relations,ISLM90008,https://handbook.unimelb.edu.au/2024/subjects/islm90008,Graduate coursework,12.5 credit points,Not offered in 2024
Critical and Theoretical Studies 5,FINA30017,https://handbook.unimelb.edu.au/2024/subjects/fina30017,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Safety and Sustainability Case Studies,CHEN30015,https://handbook.unimelb.edu.au/2024/subjects/chen30015,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Indigenous Astronomy,PHYC10010,https://handbook.unimelb.edu.au/2024/subjects/phyc10010,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
BioSciences Honours Research Project Pt1,BIOL40006,https://handbook.unimelb.edu.au/2024/subjects/biol40006,Honours,50 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Aboriginal Art in the Northern Territory,AHIS40016,https://handbook.unimelb.edu.au/2024/subjects/ahis40016,Honours,12.5 credit points,Not offered in 2024
Mechanical Systems Design,MCEN30021,https://handbook.unimelb.edu.au/2024/subjects/mcen30021,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Seminar in Languages 1,LANG40003,https://handbook.unimelb.edu.au/2024/subjects/lang40003,Undergraduate Level 4,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Veterinary Research Project B,VETS90079,https://handbook.unimelb.edu.au/2024/subjects/vets90079,Graduate coursework,6.25 credit points,"Offered Semester 2 (Early-Start), 2024"
Italian Thesis Part 2,ITAL40016,https://handbook.unimelb.edu.au/2024/subjects/ital40016,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Epidemiology Research Project Part 2,POPH90283,https://handbook.unimelb.edu.au/2024/subjects/poph90283,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Philosophy Methods,PHIL90024,https://handbook.unimelb.edu.au/2024/subjects/phil90024,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Research Project in Human Genomics 1,HLTH90011,https://handbook.unimelb.edu.au/2024/subjects/hlth90011,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Research Project in Human Genomics 2,HLTH90013,https://handbook.unimelb.edu.au/2024/subjects/hlth90013,Graduate coursework,25 credit points,"Offered Year Long, 2024"
Healthcare Research-Principles & Designs,HLTH90014,https://handbook.unimelb.edu.au/2024/subjects/hlth90014,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Clinical Genome Variant Analysis 1,GENE90026,https://handbook.unimelb.edu.au/2024/subjects/gene90026,Graduate coursework,6.25 credit points,"Offered March, 2024"
Shorter Thesis - Philosophy,PHIL70005,https://handbook.unimelb.edu.au/2024/subjects/phil70005,Masters time-based research,0 credit points,"Offered Time-based Research, 2024"
Societal Implications of Genomics,POPH90226,https://handbook.unimelb.edu.au/2024/subjects/poph90226,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Principles of Counselling 2,WELF90005,https://handbook.unimelb.edu.au/2024/subjects/welf90005,Graduate coursework,6.25 credit points,"Offered Semester 2, 2024"
Customer Experience Design,MKTG90041,https://handbook.unimelb.edu.au/2024/subjects/mktg90041,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Design and Manufacturing Practice,MCEN90054,https://handbook.unimelb.edu.au/2024/subjects/mcen90054,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Theatre Skills 2,DRAM20035,https://handbook.unimelb.edu.au/2024/subjects/dram20035,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Theatre Practice 4,DRAM30036,https://handbook.unimelb.edu.au/2024/subjects/dram30036,Undergraduate Level 3,25 credit points,"Offered Semester 2, 2024"
Global Japanese in Context,JAPN30018,https://handbook.unimelb.edu.au/2024/subjects/japn30018,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Speech Pathology Practice 1,AUDI90032,https://handbook.unimelb.edu.au/2024/subjects/audi90032,Graduate coursework,6.25 credit points,"Offered Semester 2 (Extended), 2024"
Studio Studies 4,FINA20030,https://handbook.unimelb.edu.au/2024/subjects/fina20030,Undergraduate Level 2,25 credit points,"Offered Semester 2, 2024"
Studio Studies 2,FINA10034,https://handbook.unimelb.edu.au/2024/subjects/fina10034,Undergraduate Level 1,25 credit points,"Offered Semester 2, 2024"
Teaching Surgical Science,MEDS90016,https://handbook.unimelb.edu.au/2024/subjects/meds90016,Graduate coursework,12.5 credit points,Not offered in 2024
Teaching Professionalism in Surgery,MEDS90013,https://handbook.unimelb.edu.au/2024/subjects/meds90013,Graduate coursework,12.5 credit points,Not offered in 2024
Studio Project,FINA70011,https://handbook.unimelb.edu.au/2024/subjects/fina70011,Graduate coursework Level 7,75 credit points,"Offered Year Long, 2024"
Translation and Interpreting as Process,TRAN90011,https://handbook.unimelb.edu.au/2024/subjects/tran90011,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Studio Practice 1,FINA70006,https://handbook.unimelb.edu.au/2024/subjects/fina70006,Graduate coursework Level 7,25 credit points,"Offered Semester 1, 2024"
Managing Underperforming Trainees,MEDS90014,https://handbook.unimelb.edu.au/2024/subjects/meds90014,Graduate coursework,12.5 credit points,Not offered in 2024
Graduate Chamber Music 1,MUSI90249,https://handbook.unimelb.edu.au/2024/subjects/musi90249,Graduate coursework,6.25 credit points,"Offered Semester 2, November, 2024"
Orchestral Performance Practicum 3,MUSI90258,https://handbook.unimelb.edu.au/2024/subjects/musi90258,Graduate coursework,6.25 credit points,Not offered in 2024
Special Ensemble Project 2,MUSI90261,https://handbook.unimelb.edu.au/2024/subjects/musi90261,Graduate coursework,6.25 credit points,Not offered in 2024
Side-by-side Project 2,MUSI90257,https://handbook.unimelb.edu.au/2024/subjects/musi90257,Graduate coursework,6.25 credit points,Not offered in 2024
Graduate Chamber Music 3,MUSI90251,https://handbook.unimelb.edu.au/2024/subjects/musi90251,Graduate coursework,6.25 credit points,Not offered in 2024
Research Project in Comp Biology Pt1,SCIE90021,https://handbook.unimelb.edu.au/2024/subjects/scie90021,Graduate coursework,37.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Text and Audio Journalism,MECM20013,https://handbook.unimelb.edu.au/2024/subjects/mecm20013,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Gender and Health,POPH90199,https://handbook.unimelb.edu.au/2024/subjects/poph90199,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Studio Practice 2,FINA70009,https://handbook.unimelb.edu.au/2024/subjects/fina70009,Graduate coursework Level 7,37.5 credit points,"Offered Semester 2, 2024"
Research Paper,MUSI40084,https://handbook.unimelb.edu.au/2024/subjects/musi40084,Honours,12.5 credit points,"Offered Semester 2, 2024"
Structural Editing,PUBL90001,https://handbook.unimelb.edu.au/2024/subjects/publ90001,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Photojournalism,JOUR90022,https://handbook.unimelb.edu.au/2024/subjects/jour90022,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
History Thesis Part 1,HIST40039,https://handbook.unimelb.edu.au/2024/subjects/hist40039,Honours,25 credit points,"Offered Semester 1, 2024"
"Terror, Law and War",CRIM90015,https://handbook.unimelb.edu.au/2024/subjects/crim90015,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Producing in Industry: Attachment Part 1,FLTV90041,https://handbook.unimelb.edu.au/2024/subjects/fltv90041,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), 2024"
Producing Screen Projects Part 1,FLTV90036,https://handbook.unimelb.edu.au/2024/subjects/fltv90036,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), 2024"
Festival and Marketplace,FLTV90035,https://handbook.unimelb.edu.au/2024/subjects/fltv90035,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
International Construction Law,LAWS70139,https://handbook.unimelb.edu.au/2024/subjects/laws70139,Graduate coursework Level 7,12.5 credit points,"Offered December, 2024"
Interactive Technology Project,INFO30008,https://handbook.unimelb.edu.au/2024/subjects/info30008,Undergraduate Level 3,25 credit points,"Offered Semester 2, 2024"
Documentary Projects 2A,FLTV70028,https://handbook.unimelb.edu.au/2024/subjects/fltv70028,Graduate coursework Level 7,12.5 credit points,"Offered Semester 1, 2024"
Abolition,CRIM20011,https://handbook.unimelb.edu.au/2024/subjects/crim20011,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Museology in Florence,AHIS40020,https://handbook.unimelb.edu.au/2024/subjects/ahis40020,Honours,12.5 credit points,Not offered in 2024
Perspectives on Digital Platforms,MECM90015,https://handbook.unimelb.edu.au/2024/subjects/mecm90015,Graduate coursework,12.5 credit points,"Offered July, 2024"
"Mobility, Culture and Communication",MECM90003,https://handbook.unimelb.edu.au/2024/subjects/mecm90003,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Creative Approaches: Children and Youth,HLTH90015,https://handbook.unimelb.edu.au/2024/subjects/hlth90015,Graduate coursework,12.5 credit points,Not offered in 2024
Latin American Music and Culture,MUSI40090,https://handbook.unimelb.edu.au/2024/subjects/musi40090,Honours,12.5 credit points,Not offered in 2024
Communication Networks,ELEN90061,https://handbook.unimelb.edu.au/2024/subjects/elen90061,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Critical Debates,ENGL20035,https://handbook.unimelb.edu.au/2024/subjects/engl20035,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Master of Architecture Studio B,ABPL90285,https://handbook.unimelb.edu.au/2024/subjects/abpl90285,Graduate coursework,25 credit points,"Offered Semester 2, 2024"
Research and Criminal Justice Governance,CRIM90011,https://handbook.unimelb.edu.au/2024/subjects/crim90011,Graduate coursework,12.5 credit points,"Offered March, 2024"
Indigenous First Principles,INDG40001,https://handbook.unimelb.edu.au/2024/subjects/indg40001,Honours,12.5 credit points,"Offered Semester 2, 2024"
Human Genetics & Genomics in Healthcare,GENE90001,https://handbook.unimelb.edu.au/2024/subjects/gene90001,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Practice in Diverse Communities,AUDI90052,https://handbook.unimelb.edu.au/2024/subjects/audi90052,Graduate coursework,6.25 credit points,"Offered Semester 2, 2024"
Strength and Conditioning for Life,PHTY90125,https://handbook.unimelb.edu.au/2024/subjects/phty90125,Graduate coursework,6.25 credit points,"Offered September, 2024"
Game Theory,ECON90022,https://handbook.unimelb.edu.au/2024/subjects/econ90022,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Sensory Evaluation,FOOD90028,https://handbook.unimelb.edu.au/2024/subjects/food90028,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
"Disability, Crime and Justice",CRIM90037,https://handbook.unimelb.edu.au/2024/subjects/crim90037,Graduate coursework,12.5 credit points,"Offered March, 2024"
"Emotions, Community and Violence",CRIM90040,https://handbook.unimelb.edu.au/2024/subjects/crim90040,Graduate coursework,12.5 credit points,"Offered February, 2024"
Environmental Modelling,EVSC90020,https://handbook.unimelb.edu.au/2024/subjects/evsc90020,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Research Project in Public Health Part 1,POPH90284,https://handbook.unimelb.edu.au/2024/subjects/poph90284,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Usability Evaluation Methods,INFO20004,https://handbook.unimelb.edu.au/2024/subjects/info20004,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Indigenous Musical Instruments,MUSI20232,https://handbook.unimelb.edu.au/2024/subjects/musi20232,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Specialised Translation,TRAN90003,https://handbook.unimelb.edu.au/2024/subjects/tran90003,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Research Project in Public Health Part 2,POPH90285,https://handbook.unimelb.edu.au/2024/subjects/poph90285,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Conservation Intensive,CUMC90003,https://handbook.unimelb.edu.au/2024/subjects/cumc90003,Graduate coursework,12.5 credit points,Not offered in 2024
Sustainable Collections,CUMC90029,https://handbook.unimelb.edu.au/2024/subjects/cumc90029,Graduate coursework,12.5 credit points,"Offered May, 2024"
Curating Contemporary Art,ACUR90008,https://handbook.unimelb.edu.au/2024/subjects/acur90008,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Analytical Science in Conservation,CUMC90031,https://handbook.unimelb.edu.au/2024/subjects/cumc90031,Graduate coursework,12.5 credit points,"Offered September, 2024"
Conservation Actions 1,CUMC90030,https://handbook.unimelb.edu.au/2024/subjects/cumc90030,Graduate coursework,12.5 credit points,"Offered October, 2024"
Cross-Cultural Assessment and Treatment,CUMC90038,https://handbook.unimelb.edu.au/2024/subjects/cumc90038,Graduate coursework,12.5 credit points,Not offered in 2024
Digital Humanities and Social Sciences,ARTS30003,https://handbook.unimelb.edu.au/2024/subjects/arts30003,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Conservation Thesis Part 2,CUMC90036,https://handbook.unimelb.edu.au/2024/subjects/cumc90036,Graduate coursework,18.75 credit points,"Offered Semester 1, Semester 2, 2024"
Cross Cultural Management and Teamwork,IBUS90004,https://handbook.unimelb.edu.au/2024/subjects/ibus90004,Graduate coursework,12.5 credit points,"Offered Summer Term, June, November, 2024"
Industry Based Research - Property,ABPL90364,https://handbook.unimelb.edu.au/2024/subjects/abpl90364,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Land Resources and Management,NRMT10007,https://handbook.unimelb.edu.au/2024/subjects/nrmt10007,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Inquiry Learning in the Humanities,EDUC90883,https://handbook.unimelb.edu.au/2024/subjects/educ90883,Graduate coursework,6.25 credit points,Not offered in 2024
Clinical Teaching Practice (Sec) 3 Ext,EDUC91012,https://handbook.unimelb.edu.au/2024/subjects/educ91012,Graduate coursework,12.5 credit points,Not offered in 2024
Clinical Teaching Practice (Sec) 2 Ext,EDUC91011,https://handbook.unimelb.edu.au/2024/subjects/educ91011,Graduate coursework,12.5 credit points,Not offered in 2024
Diverse and Inclusive Classrooms (Sec),EDUC90902,https://handbook.unimelb.edu.au/2024/subjects/educ90902,Graduate coursework,6.25 credit points,Not offered in 2024
Connecting and Engaging Students,EDUC90822,https://handbook.unimelb.edu.au/2024/subjects/educ90822,Graduate coursework,6.25 credit points,Not offered in 2024
Systems Biology,BIOL10006,https://handbook.unimelb.edu.au/2024/subjects/biol10006,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Educational Foundations (EC),EDUC90895,https://handbook.unimelb.edu.au/2024/subjects/educ90895,Graduate coursework,6.25 credit points,Not offered in 2024
Introduction to Clinical Practice (Prim),EDUC90885,https://handbook.unimelb.edu.au/2024/subjects/educ90885,Graduate coursework,6.25 credit points,Not offered in 2024
Communication Networks,ELEN90061,https://handbook.unimelb.edu.au/2024/subjects/elen90061,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Vine to Wine,AGRI20027,https://handbook.unimelb.edu.au/2024/subjects/agri20027,Undergraduate Level 2,12.5 credit points,"Offered February, 2024"
Critical Debates,ENGL20035,https://handbook.unimelb.edu.au/2024/subjects/engl20035,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Research and Criminal Justice Governance,CRIM90011,https://handbook.unimelb.edu.au/2024/subjects/crim90011,Graduate coursework,12.5 credit points,"Offered March, 2024"
Indigenous First Principles,INDG40001,https://handbook.unimelb.edu.au/2024/subjects/indg40001,Honours,12.5 credit points,"Offered Semester 2, 2024"
Human Genetics & Genomics in Healthcare,GENE90001,https://handbook.unimelb.edu.au/2024/subjects/gene90001,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Scriptwriting 2,FLTV70026,https://handbook.unimelb.edu.au/2024/subjects/fltv70026,Graduate coursework Level 7,25 credit points,"Offered Semester 1, 2024"
New Horizons in Criminology,CRIM90038,https://handbook.unimelb.edu.au/2024/subjects/crim90038,Graduate coursework,12.5 credit points,Not offered in 2024
Rights and Freedoms in Malaysia,LAWS90135,https://handbook.unimelb.edu.au/2024/subjects/laws90135,Graduate coursework,12.5 credit points,Not offered in 2024
"Crime, Culture & the Media",CRIM90020,https://handbook.unimelb.edu.au/2024/subjects/crim90020,Graduate coursework,12.5 credit points,Not offered in 2024
Special Needs Dentistry 2,DENT90106,https://handbook.unimelb.edu.au/2024/subjects/dent90106,Graduate coursework,75 credit points,"Offered Year Long (Extended), 2024"
Research and New Performance Writing,THTR90018,https://handbook.unimelb.edu.au/2024/subjects/thtr90018,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Law of Construction Delay and Disruption,LAWS90208,https://handbook.unimelb.edu.au/2024/subjects/laws90208,Graduate coursework,12.5 credit points,"Offered March, October, 2024"
Experimental Phonetics,LING40008,https://handbook.unimelb.edu.au/2024/subjects/ling40008,Honours,12.5 credit points,Not offered in 2024
Machine Learning,COMP30027,https://handbook.unimelb.edu.au/2024/subjects/comp30027,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Cyber Security Clinic,COMP90091,https://handbook.unimelb.edu.au/2024/subjects/comp90091,Graduate coursework,12.5 credit points,Not offered in 2024
Volunteer Experience in I.T.,COMP90085,https://handbook.unimelb.edu.au/2024/subjects/comp90085,Graduate coursework,12.5 credit points,Not offered in 2024
Environmental Law,LAWS70100,https://handbook.unimelb.edu.au/2024/subjects/laws70100,Graduate coursework Level 7,12.5 credit points,"Offered April, 2024"
Health Law and Human Rights,LAWS70451,https://handbook.unimelb.edu.au/2024/subjects/laws70451,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Cryptocurrencies & decentralised ledgers,COMP90088,https://handbook.unimelb.edu.au/2024/subjects/comp90088,Graduate coursework,12.5 credit points,Not offered in 2024
Public Law in Asia,LAWS90142,https://handbook.unimelb.edu.au/2024/subjects/laws90142,Graduate coursework,12.5 credit points,Not offered in 2024
Advanced Algorithms and Data Structures,COMP90077,https://handbook.unimelb.edu.au/2024/subjects/comp90077,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Computer Vision,COMP90086,https://handbook.unimelb.edu.au/2024/subjects/comp90086,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Introduction to Programming,COMP90059,https://handbook.unimelb.edu.au/2024/subjects/comp90059,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Computational Modelling and Simulation,COMP90083,https://handbook.unimelb.edu.au/2024/subjects/comp90083,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Text Analytics for Health,COMP90090,https://handbook.unimelb.edu.au/2024/subjects/comp90090,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Bills of Rights,LAWS70334,https://handbook.unimelb.edu.au/2024/subjects/laws70334,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Entrepreneurship for Sustainability,MULT30024,https://handbook.unimelb.edu.au/2024/subjects/mult30024,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Energy and Resources Law in China,LAWS90100,https://handbook.unimelb.edu.au/2024/subjects/laws90100,Graduate coursework,12.5 credit points,Not offered in 2024
Global Administrative Law,LAWS90091,https://handbook.unimelb.edu.au/2024/subjects/laws90091,Graduate coursework,12.5 credit points,Not offered in 2024
"Poverty, Human Rights and Development",LAWS70430,https://handbook.unimelb.edu.au/2024/subjects/laws70430,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Statehood in International Law,LAWS70403,https://handbook.unimelb.edu.au/2024/subjects/laws70403,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Second Language Writing,LING90020,https://handbook.unimelb.edu.au/2024/subjects/ling90020,Graduate coursework,12.5 credit points,Not offered in 2024
"Dramaturgy, Text and Performance",DRAM90019,https://handbook.unimelb.edu.au/2024/subjects/dram90019,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
"Law, Science and Technology",LAWS90129,https://handbook.unimelb.edu.au/2024/subjects/laws90129,Graduate coursework,12.5 credit points,Not offered in 2024
Environmental Law,LAWS70068,https://handbook.unimelb.edu.au/2024/subjects/laws70068,Graduate coursework Level 7,12.5 credit points,"Offered July, 2024"
Minor Thesis (LLM) # P/T,LAWS70003,https://handbook.unimelb.edu.au/2024/subjects/laws70003,Graduate coursework Level 7,25 credit points,"Offered Semester 1, Semester 2, 2024"
Tax of Collective Investment Funds,LAWS90265,https://handbook.unimelb.edu.au/2024/subjects/laws90265,Graduate coursework,6.25 credit points,Not offered in 2024
"States: When, Why and How they Happen",LAWS90150,https://handbook.unimelb.edu.au/2024/subjects/laws90150,Graduate coursework,12.5 credit points,Not offered in 2024
The Law of Public Contracting,LAWS90151,https://handbook.unimelb.edu.au/2024/subjects/laws90151,Graduate coursework,12.5 credit points,Not offered in 2024
Hot Topics in Public Law,LAWS90217,https://handbook.unimelb.edu.au/2024/subjects/laws90217,Graduate coursework,12.5 credit points,Not offered in 2024
Fundamentals of the Common Law,LAWS70217,https://handbook.unimelb.edu.au/2024/subjects/laws70217,Graduate coursework Level 7,12.5 credit points,"Offered March, April, July, September, 2024"
Domestic Courts and International Law,LAWS90019,https://handbook.unimelb.edu.au/2024/subjects/laws90019,Graduate coursework,12.5 credit points,Not offered in 2024
Tax Treaties: International Perspectives,LAWS90132,https://handbook.unimelb.edu.au/2024/subjects/laws90132,Graduate coursework,12.5 credit points,"Offered June, 2024"
Institutional Abuse and Legal Redress,LAWS90153,https://handbook.unimelb.edu.au/2024/subjects/laws90153,Graduate coursework,12.5 credit points,Not offered in 2024
Civil Society and Social Change in China,ASIA90014,https://handbook.unimelb.edu.au/2024/subjects/asia90014,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Contemporary Chinese Studies Internship,CHIN90007,https://handbook.unimelb.edu.au/2024/subjects/chin90007,Graduate coursework,25 credit points,Not offered in 2024
Indonesia Rising?,ASIA90018,https://handbook.unimelb.edu.au/2024/subjects/asia90018,Graduate coursework,12.5 credit points,Not offered in 2024
Design for Diversity,ABPL90400,https://handbook.unimelb.edu.au/2024/subjects/abpl90400,Graduate coursework,12.5 credit points,Not offered in 2024
Teaching Translation and Interpreting,TRAN90024,https://handbook.unimelb.edu.au/2024/subjects/tran90024,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Forms and Politics in Architecture,ABPL90357,https://handbook.unimelb.edu.au/2024/subjects/abpl90357,Graduate coursework,12.5 credit points,Not offered in 2024
