Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Arabic 4,ARBC20005,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20005
Finance for Built Environment,PROP20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/prop20001
Arabic 3,ARBC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/arbc10001
Writing Identity and Difference,CWRI20012,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/cwri20012
Intensive Beginners Latin,CLAS20021,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20021
Australian Art,AHIS20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20002
Australian Foreign Policy,POLS30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30019
Nutrition Policy and Public Health,NUTR30001,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/nutr30001
Hebrew 2,HEBR10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10002
"Rock, Pop & Resistance",SPAN20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20016
Performance and the World,ENGL30048,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30048
A History of Sexualities,HIST30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30004
Science and Society,HPSC30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30023
Asian Century: Meaning and Impact,ASIA10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/asia10002
Experimental Animal Behaviour,ZOOL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/zool30007
"Language, Society and Culture",LING20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20010
German 5,GERM20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20007
Ancient Egyptian 1,ANCW10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10006
Chinese 9,CHIN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10001
Thinking Scientifically,SCIE20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scie20001
"Literature, Environment, Crisis",ENGL30047,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30047
Indigenous People & Ecological Collapse,INDG20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20002
German 7,GERM30021,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30021
Japanese Grammar in Action,JAPN30013,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30013
"Collaborative Animal, Human & Eco-Health",UNIB20020,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20020
Understanding Islam and Muslim Societies,ISLM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10003
Italian 2,ITAL10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10005
Japanese 5,JAPN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10003
Latin 5,CLAS30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30013
Phonology,LING30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30002
Minds and Madness,HPSC30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30019
Indonesian Literature and Film,INDO10012,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10012
German 6,GERM10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10007
Chinese Politics and Society,POLS30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30011
Clear Speech and Communication,THTR10019,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/thtr10019
Italian 7,ITAL10009,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10009
Sociology of Culture,SOCI20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20016
Agribusiness Marketing & Value Chains,AGRI30040,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30040
"Science, Philosophy and Society",HPSC10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10002
French 2,FREN10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10005
Hitler's Germany and Fascism,HIST30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30010
Immigration and Identity,FREN30017,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30017
Russian 5,RUSS30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/russ30001
Japanese 8,JAPN10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10006
Japanese Through the Media,JAPN20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20018
Resource Management Economics,AGRI30043,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30043
Cybercrime and Digital Criminology,CRIM20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20007
"On Country, On Campus: Wurundjeri",INDG30003,"Offered Summer Term, Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indg30003
Roman Law in Context,ANCW30026,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30026
Introduction to Screen Studies,SCRN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/scrn10001
Numerical Methods & Scientific Computing,MAST30028,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30028
Poetry,CWRI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20007
French Cinema: The New Wave and Beyond,FREN20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20011
International Politics,INTS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ints10001
Indonesian Politics and Society,INDO20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20018
Contemporary Italy Study Abroad,ITAL30005,"Offered November, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30005
Intensive Akkadian 1,ANCW10008,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10008
Intensive Syriac Aramaic,ANCW20018,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ancw20018
French Travel Writing,FREN30014,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30014
French 1,FREN10004,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10004
Chinese 9,CHIN20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20012
Indigenous Cultural Heritage,INDG30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indg30002
Spanish 3,SPAN20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20002
Italian 1,ITAL10004,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10004
Criminal Law and Political Justice,CRIM20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20002
Chinese 3,CHIN10015,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10015
Australian Indigenous Politics,MULT20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20008
"Young People, Crime and Justice",CRIM30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30011
Contemporary Japan,JAPN20005,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20005
Living in a Risk Society,SOCI30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30009
Biology: Life's Complexity,BIOL10011,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/biol10011
Aboriginal Women: Activism & Leadership,INDG20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20003
Health Geography,GEOG20013,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20013
Writing Videogames and Live Performance,CWRI30015,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30015
"Gender, Rights, and Power in History",HIST10017,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hist10017
Japanese 7,JAPN10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10005
Ancient & Contemporary Indigenous Arts 2,AIND20012,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/aind20012
Inside the City of Diversity,GEOG20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20008
Managing Justice: Agencies and the State,CRIM30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30010
Philosophy of Science,HPSC20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20026
Diversity: Identities in Indonesia,INDO20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20014
A History of Nature,HPSC20002,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20002
Diversity: Identities in Indonesia,INDO10011,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10011
Plant Breeding and Genetics,AGRI30048,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30048
"Poetry, Love, and Death",ENGL20032,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20032
Cognitive Psychology,PSYC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/psyc20007
Venice and Cultures of Consumption,HIST20052,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20052
Elements of Quantum Computing,MULT20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20015
Australian Politics,POLS10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10001
"Corruption, Transparency and Politics",PPMN10003,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ppmn10003
Chinese Economic Documents,CHIN20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20009
Arabic 5,ARBC30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30004
Accounting Information: Risks & Controls,ACCT20007,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/acct20007
Law and Cultural Industries,LAWS30031,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/laws30031
Modern and Contemporary Theatre,ENGL20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20030
Gender in Hispanic Cultures,SPAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30001
Hispanic Cultural Studies,SPAN20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20001
Feminism,PHIL20046,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20046
Practical Archaeology,ANCW30023,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30023
"Perception, Illusions and Art",OPTO20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/opto20004
Literature and Performance,ENGL10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/engl10002
Italian Fictions,ITAL30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30006
Languages of Venice: Study Abroad,ITAL20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ital20006
"Self, Culture and Society",ANTH20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20012
Dancing the Dance 3: Dance for Video,DNCE20033,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/dnce20033
Environmental Design in Housing,ARCH30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30004
Eurovisions,EURO10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/euro10002
Italian 5,ITAL20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20011
The Rise of the Novel,FREN30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30012
Design and Property Industry Studies,PROP20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/prop20003
Chinese Cinema,CHIN30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30018
Plato to Einstein: A History of Science,HPSC10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10001
The Ancient Greeks: Art & Archaeology,ANCW20027,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20027
Spanish 6,SPAN30015,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30015
Islam in the Modern World,ISLM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10002
Controversies in Australian History,HIST30064,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30064
Europe and its Others,EURO30005,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30005
"Gender in History, 1800 to the Present",HIST20090,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20090
Spirituality in Islam,ISLM20016,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/islm20016
Comedy,ENGL30051,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30051
The French Revolution,HIST20068,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20068
Reading Japanese Literature,JAPN20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20011
"Gender, Sexuality and Power",GEND20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20001
Taiwan & Beyond: Chinese Settler Culture,CHIN30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30002
French 4,FREN10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10003
Transit Oriented Development,PLAN30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/plan30004
Analysis of Contemporary Chinese Society,CHIN30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30006
Lifestage Nutrition,NUTR30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/nutr30003
Morphology,LING30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30013
Variation in Japanese Language,JAPN10010,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10010
Ancient Egyptian 4,ANCW20024,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20024
German 10,GERM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20010
The Rise and Fall of the Roman Republic,ANCW20019,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20019
Ancient Greek 6,CLAS20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20014
Avant-Garde and Postmodern Art,AHIS20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20020
Romancing the Medieval,ENGL30046,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30046
Chinese 5,CHIN10017,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10017
Memory & Memoirs of 20th Century Europe,EURO30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30002
Popular Fiction,ENGL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30007
Campaigns and Elections,POLS30032,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30032
Japanese Grammar in Action,JAPN20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20010
Spatial Analysis in Geography,GEOG20017,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20017
City Visions: Melbourne Intensive,HIST20087,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20087
Korean Politics and Society,KORE30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/kore30001
Foundational Biology: Life's Complexity,BIOL10010,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/biol10010
Measurement of Building Designs,CONS20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cons20002
Diversity: Identities in Indonesia,INDO30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30018
China Since Mao,CHIN20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20008
Intercultural Communication,LING10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ling10002
Terrorism: Shifting Paradigms,CRIM20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20008
Media and Society,MECM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mecm10003
Latin 3,CLAS20029,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20029
Languages of Venice: Study Abroad,ITAL30012,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ital30012
Geographies of Migration,GEOG30029,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30029
"Race, Ethnicity, and Nationalism",POLS30036,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/pols30036
Foundations of Physics,PHYC10009,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10009
Global Cultures of Japan and Korea,ASIA30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/asia30005
German 5,GERM10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10006
Italian Cultural Studies A,ITAL20009,"Offered Winter Term, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20009
Modern Israel: Good Bad and Disputed,JEWI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/jewi20007
The World Since World War II,HIST10012,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/hist10012
French Travel Writing,FREN20012,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20012
Egypt Under the Pharaohs with the NGV,ANCW20003,"Offered Winter Term, August, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20003
Anthropology: Studying Self and Other,ANTH10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/anth10001
French Translation,FREN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20004
Mobile Worlds,GEOG30028,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30028
Hebrew 1,HEBR10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10001
Arabic 7,ARBC20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20002
Social Sustainability,SOCI30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30016
Chinese 8,CHIN20028,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20028
"Protest & Politics: US History, 1945-Now",HIST20071,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20071
Gender Diversity in the Workplace,GEND30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gend30005
Values of Art,PHIL20048,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20048
Landscapes and Environmental Change,GEOG20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20002
Specialised Topics in Chemistry A,CHEM30017,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chem30017
The Theatre Experience,ENGL20034,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20034
Language and Society in Europe,EURO30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30001
Great Chinese Classics,CHIN20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20006
Contemporary Aboriginal Art,AHIS30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ahis30005
Branding,GDES30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gdes30002
Specialised Topics in Chemistry B,CHEM30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chem30014
Venice and Cultures of Consumption,HIST30051,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/hist30051
Italian 5,ITAL30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30013
Introduction to Japanese Communication,JAPN20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20002
Ancient Greek 5,CLAS30024,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30024
Modelling the Real World,EVSC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20007
Democracy and its Dilemmas,POLS30033,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30033
Phonetics,LING20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20005
Ancient Greek 2,CLAS10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10005
Crime and Culture,CRIM30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30006
Sport and the Law,LAWS20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/laws20011
Arabic in Context 2,ARBC30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30001
Arabic 3,ARBC20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20004
Advanced Screenwriting,CWRI30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30014
Intensive Syriac Aramaic,ANCW10004,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10004
French Cinema: The New Wave and Beyond,FREN30013,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30013
European Renaissance Art,AHIS20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20011
"Law, Justice and Social Change",CRIM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20010
Italian 8,ITAL30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30016
Intensive Ancient Greek 1,CLAS30045,"Offered Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30045
Planning Scenario and Policy Workshop,PLAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/plan30001
French 3,FREN20015,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20015
Introduction to Political Ideas,POLS10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10003
Intensive Akkadian 2,ANCW10009,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10009
Indigenous Australia,INDG10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indg10001
Hollywood and Entertainment,SCRN20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20011
Art Cinema and the Love Story,SCRN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scrn30001
Linear Algebra: Advanced,MAST10022,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10022
Classical Sociological Theory,SOTH20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soth20002
Korean 3,KORE10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10003
Intensive Beginners Latin,CLAS30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30004
Italian 6,ITAL30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30014
Probability for Inference,MAST30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30020
Screening Europe: Image and Identity,EURO30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30004
"Consumer Culture, Media and Lifestyle",CULS20014,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20014
Arabic 6,ARBC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20007
Art History: Theory and Controversy,AHIS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ahis10001
Spanish 6,SPAN10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10008
Advanced Seminar in Chinese,CHIN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30007
Creative Non Fiction,CWRI20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20005
Ethical Theory,PHIL20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20008
The Rise of the Novel,FREN20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20010
German 8,GERM10009,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10009
"Crisis, Culture and Resistance",ANTH30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30023
Global Inequalities In The Anthropocene,GEOG20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20011
Indigenous Treaties and Titles,INDG20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20001
Understanding Australian Media,MECM20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20006
